id,name,archetype
78274190,Superheavy Samurai General Coral,Superheavy
78275321,Fire Ant Ascator,
78293584,Filia Diabell,Diabell
78310590,Abyss Actor - Mellow Madonna,Abyss Actor
78316184,Cyber Angel Vrash,Cyber Angel
78348934,Karma of the Destruction Swordsman,Destruction Sword
78349103,Machina Peacekeeper,Machina
78355370,Kuribohrn,Kuriboh
78358521,Constellar Sombre,Constellar
78360952,Sunlit Sentinel,
78362751,Gunkan Suship Shirauo,Gunkan
78364470,Constellar Pollux,Constellar
78371393,Yubel,Yubel
78387742,Fake Hero,Elemental HERO
78391364,Superheavy Samurai Scales,Superheavy
78394032,Motor Shell,
78397661,Ecclesia and the Dark Dragon,Ecclesia
78402798,Night Lizard,Recolored counterpart
78420796,Dinomorphia Frenzy,Dinomorphia
78422252,XX-Saber Fulhelmknight,X-Saber
78423643,Three-Headed Geedo,
78437364,Gouki The Great Ogre,Gouki
78447174,Appliancer Socketroll,Appliancer
78474168,Breakthrough Skill,
78486968,Constellar Sheratan,Constellar
78509901,Blade Garoodia the Cubic Beast,Cubic
78512663,Elemental HERO Magma Neos,Elemental HERO
78527720,Prinzessin,Golden Castle of Stromberg
78534861,Scareclaw Kashtira,Kashtira
78540593,"Marina, Princess of Sunflowers",
78543464,Kuji-Kiri Curse,
78552773,Supay,
78556320,Vishwar Randi,
78564023,Blackwing - Etesian of Two Swords,Blackwing
78574395,Wonder Balloons,
78577570,Garma Sword Oath,
78586116,Power-Up Adapter,Morphtronic
78598237,Vaalmonica Intonare,Vaalmonica
78610936,Xyz Encore,
78613627,Des Kangaroo,
78621186,Battleguard Howling,Battleguard
78625448,Number 3: Numeron Gate Trini,Numeron
78625592,Spiritual Swords of Revealing Light,
78636495,Slate Warrior,
78637313,Call of Darkness,
78642798,Golden-Eyes Idol,Eyes Restrict
78651105,Beast King Barbaros,Barbaros
78658564,Goblin Attack Force,
78661338,Fantastical Dragon Phantazmay,
78663366,Evilswarm Thunderbird,Lswarm
78665705,Ancient Chant,Egyptian God
78679226,Future Silence,Shining Sarcophagus
78693036,"Juraishin, the Cursed Thunder God",
78697395,The Third Sarcophagus,
78700060,Doomcaliber Knight,
78706415,Fiber Jar,
78710386,R.B. Funk Dock,R.B.
78734254,Neo-Spacian Marine Dolphin,Neo-Spacian
78744660,Doom Regina Archfiend,Archfiend
78748366,Void Vanishment,Infernoid
78751195,Doshin @Ignister,@Ignister
78765160,Shiranui Style Samsara,Shiranui
78778375,Frightfur Cruel Whale,Frightfur
78780140,Trent,
78783370,Barrel Behind the Door,
78783557,Veidos the Eruption Dragon of Extinction,
78785392,Flower Gathering,Flower Cardian
78789356,Ogdoadic Daybreak,Ogdoadic
78792195,Hand of the Six Samurai,Six Samurai
78794994,Symbols of Duty,
78811937,Creeping Darkness,
78835747,Performapal Kaleidoscorp,Performapal
78836195,Swordsoul Assessment,Swordsoul
78845026,Lightwave Tuning,
78859567,Packet Link,
78861134,Darkfire Soldier #2,
78864369,Soul Reversal,
78868119,Deep Sea Diva,
78868776,Gladiator Beast Laquari,Gladiator Beast
78872731,Zoodiac Ratpier,Zoodiac
78876707,Sacred Noble Knight of King Custennin,Noble Knight
78888899,Centur-Ion Emeth VI,Centur-Ion
78905039,Tricorn the Cacophonous Concert,
78910579,Aquamirror Cycle,
78910832,Vic Viper Type-L,Konami Arcade Games
78917791,Shaman of the Tenyi,Tenyi
78922939,Junk Servant,Junk
78933589,Primordial Soup,Evolsaur
78936551,"Shafu, the Wheeled Mayakashi",Mayakashi
78942513,Purushaddoll Aeon,Shaddoll
78949372,Majespecter Supercell,Majespecter
78984772,Twin-Headed Fire Dragon,
78986941,Order to Charge,
78990927,Megalith Phul,Megalith
79015062,A.I. Connect,A.I.
79016563,Binary Sorceress,
79059098,Prank-Kids Pandemonium,Prank-Kids
79068663,Junk Barrage,Junk
79072916,Myutant Blast,Myutant
79080761,Gigastone Omega,
79086452,Gimmick Puppet Bisque Doll,Gimmick Puppet
79094383,Cipher Etranger,Cipher
79106360,Morphing Jar #2,
79109599,King of the Swamp,
79126789,"Broww, Huntsman of Dark World",Dark World
79130389,Marincess Coral Anemone,Marincess
79155167,Armor Blast,Inzektor
79161790,Inverse Universe,
79169622,Glacial Beast Polar Penguin,Penguin
79176962,Fantastic Striborg,
79178930,Karakuri Klock,Karakuri
79182538,Mad Dog of Darkness,
79185500,Ironhammer the Giant,
79194594,Myutant Synthesis,Myutant
79205581,Scrubbed Raid,
79206750,Abyss-scorn,Mermail
79206925,Gravekeeper's Supernaturalist,Gravekeeper's
79210531,Tellarknight Lyran,Constellar
79229522,Chimeratech Fortress Dragon,
79234734,Super Soldier Soul,Black Luster Soldier
79266769,"Darkness Metal, the Dragon of Dark Steel",Red-Eyes
79279397,D-Boyz,
79306385,Oracle of the Herald,Herald
79323590,Chain Energy,
79324191,Ninjitsu Art Notebook,Ninja
79333300,Spiritual Wind Art - Miyabi,
79335209,Ojama Black,Ojama
79337169,Gauntlet Warrior,
79339613,Soul Energy MAX!!!,
79371769,Laundry Trap,
79371897,Reinforcement of the Army's Troops,
79383919,Evil Eye Retribution,Evil Eye
79387392,Reactor Slime,Egyptian God
79400597,Evil Eye Repose,Evil Eye
79402185,Bonding - D2O,Bonding
79407975,Rainbow Dark Dragon,
79409334,Black Stego,
79415624,Snake-Eyes Vengeance Dragon,-Eyes Dragon
79418153,Lancer Archfiend,Archfiend
79418928,Beta The Electromagnet Warrior,Magnet
79436874,R.B. VALCan Rocket,R.B.
79441381,Twilight Ninja Jogen,Ninja
79444933,Flame Spirit Ignis,
79447365,Toon Mask,Toon
79473793,White Night Dragon,
79480466,Bazoo the Soul-Devourer,
79491903,Reptilianne Naga,Reptilianne
79509511,Galaxy Journey,Galaxy
79514956,Elegy the Melodious Diva,Melodious
79519259,Nightwinged Cleric,
79523365,Vampire Scarlet Scourge,Vampire
79531196,Crystal Rose,Gem-
79538761,Torque Tune Gear,
79544790,Regretful Rebirth,
79552283,Scareclaw Sclash,Scareclaw
79555535,Ignition Phoenix,Igknight
79559912,D/D/D Wave High King Caesar,D/D
79569173,Seismic Shockwave,
79571449,Graceful Charity,
79575620,Injection Fairy Lily,
79580323,Gladiator Beast Spartacus,Gladiator Beast
79582540,Ancient Warriors - Savage Don Ying,Ancient Warriors
79600447,Mementotlan Cranium Burst,Memento
79606837,Herald of the Arc Light,Herald
79613121,Magician of Black Chaos MAX,Dark Magician
79625003,Number S37: Spider Shark,Number
79627627,Conbirdable,
79629370,Maiden of the Moonlight,
79636594,Block Spider,
79649195,Armor Break,
79656239,Aromaseraphy Sweet Marjoram,Aroma
79663524,Oily Cicada,
79698395,Realm of Danger!,Danger!
79703905,Cloudian - Altus,Cloudian
79707116,Paralyzing Chain,
79718768,Out of the Blue,
79724755,Guitar Gurnards Duonigis,
79747096,Number C1: Numeron Chaos Gate Sunya,Numeron
79755671,Dracotail Gulamel,Dracotail
79757784,Tamtam the Melodious Diva,Melodious
79759367,Madolche Nights,Madolche
79759861,Tribute to the Doomed,
79766336,Trap of Darkness,
79775821,Therion Stand Up!,Therion
79777187,Bubble Barrier,Performage
79783880,Shiranui Spectralsword Shade,Shiranui
79785958,Evilswarm Castor,Steelswarm
79791878,Shining Sarcophagus,Shining Sarcophagus
79794767,Amorphage Wrath,Amorphage
79796561,Synchro Soldier,
79798060,Earthbound Immortal Ccarayhua,Earthbound
79814787,The White Stone of Legend,Blue-Eyes
79816536,Summoner's Art,
79844764,The Monarchs Stormforth,Monarch
79850798,Rocket Arrow Express,Train
79852326,Zoma the Spirit,
79853073,Cipher Soldier,Cipher
79856792,Rainbow Dragon,Crystal Beast
79858629,Exosister Irene,Exosister
79859067,R.B. Next Phase,R.B.
79861914,Yosen Whirlwind,Yosenju
79864860,Predaplant Triphyoverutum,Predaplant
79867938,Battlin' Boxer Headgeared,Battlin' Boxer
79868386,Fist of Fate,Egyptian God
79870141,Mad Sword Beast,
79875176,Toon Cannon Soldier,Toon
79875526,Attachment Cybern,Cyber
79890560,Fortune Fairy Hu,Fortune Fairy
79905468,Guardragon Promineses,Guardragon
79912449,Mikanko Reflection Rondo,Mikanko
79922118,Gingerbread House,
79928401,"Victorica, Angel of Bravery",
79933029,Purrelyly,Purrely
79936051,Northern Cross Fire,
79965360,Amazoness Heirloom,Amazoness
79966218,Draselea the Blood Tree Dragon Princess,
79967395,Performapal Whip Snake,Performapal
79968632,Secret Skills of the Six Samurai,Six Samurai
79972330,Swallowtail Butterspy,Butterspy
79979666,Elemental HERO Bubbleman,Elemental HERO
79985120,Raidraptor - Revolution Falcon - Air Raid,Raidraptor
79997591,Doble Passe,
80015408,Enneacraft Reverth,Enneacraft
80019195,Legendary Knight Timaeus,Legendary Knight
80032567,Jurrac Giganoto,Jurrac
80033124,Cyberdark Impact!,Cyberdark
80036543,Hope for Escape,
80040886,Navy Dragon Mech,
80044027,Mikanko Fire Dance,Mikanko
80045583,Ancient Gear Cannon,Ancient Gear
80054655,Crossroad Sonic Chick,
80071619,R.B. Shepherd's Crook,R.B.
80071763,Dark Balter the Terrible,
80073414,Absolute Axon Kicker,
80075749,Bubble Illusion,Elemental HERO
80086070,Ursarctic Grand Chariot,Ursarctic
80088625,Binary Blader,
80101899,Trap Trick,
80102359,Reinforced Human Psychic Borg,
80108118,X-Saber Urbellum,X-Saber
80117527,Number 11: Big Eye,
80141055,Bearblocker,
80141480,Hunter Spider,
80143954,Altergeist Camouflage,Altergeist
80159717,Dragunity Knight - Trident,Dragunity
80161395,Mystik Wok,
80163754,Burst Breath,
80168720,Darkness Approaches,
80170678,EN - Engage Neo Space,Neo Space
80181649,"""A Case for K9""",K9
80186010,Destroyersaurus,
80190753,"Talaya, Princess of Cherry Blossoms",
80193355,Dramatic Rescue,Amazoness
80196387,Rose Bell of Revelation,
80204957,Karakuri Cash Cache,Karakuri
80208158,D.D. Esper Star Sparrow,D.D.
80208225,Dracotail Sting,Dracotail
80208323,Interplanetarypurplythorny Beast,
80230510,Tribute Burial,
80233946,Gora Turtle,
80234301,Prisman,
80237445,Artifact Mjollnir,Artifact
80244114,Stardust Phantom,Stardust
80250185,Autorokket Dragon,Rokket
80250319,Graydle Slime Jr.,Graydle
80254726,Blackbird Close,Blackwing
80275707,Laughing Puffin,
80280737,Assault Mode Activate,Assault Mode
80280944,Giant Rex,
80304126,Magician's Valkyria,
80312545,Opening of the Spirit Gates,Sacred Beast
80316585,Cyber Harpie Lady,Harpie
80320877,DoomZ Destruction,DoomZ
80321197,Crimson Blader,
80326401,Wishes for Eyes of Blue,with Eyes of Blue
80335817,Timebreaker Magician,Magician
80344569,Neo-Spacian Grand Mole,Neo-Spacian
80352158,Magnet Reverse,
80367387,Koa'ki Meiru Bergzak,Koa'ki Meiru
80368942,Cocoon Party,Chrysalis
80402389,Verdant Sanctuary,
80433039,Floowandereeze & Stri,Floowandereeze
80441106,Keldo,
80447641,"Bat, the Forest Ninja",Ninja
80453041,Phantom of Yubel,Phantom Knights
80457744,Boost Warrior,
80461466,Great Mammoth of the Netherworld,Call of the Haunted
80476891,Poly-Chemicritter Hydragon,Chemicritter
80485722,Vampire Hunter,Vampire
80495985,Photon Sabre Tiger,Photon
80513550,Dragon Queen of Tragic Endings,
80516007,Rare Fish,
80529459,Scrap Raptor,Scrap
80532587,Elder Entity N'tss,
80534031,Virtue Stream,Signature move
80538047,Radiant Typhoon Swen,Radiant Typhoon
80538728,Wind-Up Knight,Wind-Up
80549379,Dragunity Javelin,Dragunity
80551022,Mimighoul Slime,Mimighoul
80551130,Miraculous Descent,
80555062,Bujingi Warg,Bujin
80555116,Naturia Guardian,Naturia
80559548,Speedroid Razorang,Roid
80560728,Dimension Mirage,
80566312,Hymn of Light,
80570228,Anarchist Monk of the Six Samurai,Six Samurai
80577258,The Weather Snowy Canvas,The Weather
80584548,Ballista Squad,
80600490,Kageningen,
80604092,Ultimate Offering,
80611581,Floowandereeze & Empen,Floowandereeze
80621253,Mannadium Torrid,Mannadium
80621422,Emblem of the Plunder Patroll,Plunder Patroll
80627281,Marincess Snow,Marincess
80630522,Flower Cardian Paulownia,Flower Cardian
80637190,Spyder Spider,
80651316,Evolsaur Cerato,Evolsaur
80666118,Scarlight Red Dragon Archfiend,Archfiend
80678380,Snake Deity's Command,Venom
80681226,Psychic Wave,Jinzo
80696379,Odd-Eyes Meteorburst Dragon,Odd-Eyes
80701178,Impcantation Talismandra,Impcantation
80722024,Mementotlan Bone Party,Memento
80723580,Giant Trap Hole,Hole
80727036,Man-Eating Black Shark,
80727721,Jurrac Aeolo,Jurrac
80738884,Vanquish Soul Calamity Caesar,Vanquish Soul
80741828,Witch's Apprentice,
80744121,Destiny HERO - Fear Monger,Destiny HERO
80749819,Call of the Forgotten,Call of the Haunted
80758812,Gemini Ablation,
80764541,Number 44: Sky Pegasus,
80769747,Iron Chain Snake,Iron Chain
80770678,Spirit of the Harp,
80773359,Assault Blackwing - Onimaru the Divine Thunder,Blackwing
80776622,DoSolfachord Coolia,Solfachord
80794697,Flame Bufferlo,
80796456,Number 70: Malevolent Sin,
80801743,Abominable Chamber of the Unchained,Unchained
80802524,Ghostrick Break,Ghostrick
80811661,Hamburger Recipe,
80813021,Torike,
80825553,Cloudian - Smoke Ball,Cloudian
80831552,Dinowrestler Valeonyx,Dinowrestler
80831721,Sabatiel - The Philosopher's Stone,Kuriboh
80839052,Koa'ki Meiru Supplier,Koa'ki Meiru
80845034,WANTED: Seeker of Sinful Spoils,Sinful Spoils
80863132,Muko,
80870883,Red-Eyes Black Fullmetal Dragon,Red-Eyes
80885284,Ghostrick Jiangshi,Ghostrick
80885324,Search Striker,
80887714,Galaxy Storm,
80887952,Helios Duo Megistus,
80889750,Frightfur Sabre-Tooth,Edge Imp
80893872,Royal Penguins Garden,Penguin
80896940,Nirvana High Paladin,
80908502,Elemental HERO Captain Gold,Elemental HERO
80921533,Mausoleum of the Emperor,
80925836,Koa'ki Meiru Doom,Koa'ki Meiru
80949182,Battlewasp - Hama the Conquering Bow,Battlewasp
80955168,Trap of the Imperial Tomb,
80959027,Mythical Beast Bashilisk,Mythical Beast
80965043,Mathmech Addition,Mathmech
80978111,"Flying ""C""","""C"""
80987696,Time Machine,
80993256,Ashura King,
81000306,Full-Force Strike,
81003500,Elemental HERO Necroid Shaman,Elemental HERO
81005500,"Ween, the Spirit of Treats",
81019803,Merry Melffys,Melffy
81020140,Volcanic Blaster,Volcanic
81020646,Void Ogre Dragon,
81028112,Wattsychic Fighter,Watt
81034083,Dark Beckoning Beast,Sacred Beast
81035362,Fiendish Rhino Warrior,
81038234,Dream Mirror Recap,Dream Mirror
81055000,Performapal Handstandaccoon,Performapal
81057455,Kaiju Capture Mission,Kaiju
81057959,D. Human,
81059524,Des Volstgalph,
81066751,Divine Punishment,
81078880,Live☆Twin Lil-la Treat,Lil-la
81096431,Drake Shark,Shark
81101309,Noctilucent Train Bleu Traveler,Train
81105204,Blackwing - Kris the Crack of Dawn,Blackwing
81108658,Ursarctic Megabilis,Ursarctic
81109178,Fire Cracker,
81119816,Prank-Kids Fansies,Prank-Kids
81122844,Wind-Up Carrier Zenmaity,Wind-Up
81128478,Lair Wire,
81143465,Tragic Twin Twined Jewels,
81146288,"Rosaria, the Stately Fallen Angel",
81167171,Hero Spirit,Elemental HERO
81171949,Jackpot 7,
81172176,Fiend Comedian,
81179446,Kattapillar,
81191584,Recurring Nightmare,
81192859,Gagaku-P.U.N.K. Wild Picking,P.U.N.K.
81193865,Super Strident Blaze,Cyber Dragon
81196066,Lunalight Perfume Dancer,Lunalight
81197327,Elemental HERO Steam Healer,Elemental HERO
81210420,Magical Hats,
81218874,Infestation Ripples,Infestation
81223446,Necro Fusion,
81231742,Sorcerous Spell Wall,
81237046,Enneacraft - Archa.TAIL,Enneacraft
81254059,Worm Queen,Worm
81260679,Ohime the Manifested Mikanko,Mikanko
81263643,Mystrick Hulder,
81269231,Ancient Gear Hydra,Ancient Gear
81275020,Speedroid Terrortop,Roid
81275309,General Raiho of the Ice Barrier,Ice Barrier
81278754,Flip Flop Frog,Frog
81306186,Renewal of the World,
81306586,Nightmare Penguin,Penguin
81321206,Ursarctic Mikbilis,Ursarctic
81325903,Amazoness Spellcaster,Amazoness
81330115,Number 30: Acid Golem of Destruction,
81332143,Yu-Jo Friendship,
81336148,Sword Master,
81344070,"Goldenhair, the Newest Plunder Patroll",Plunder Patroll
81344637,"Basilius, Familiar of the Evil Eye",Evil Eye
81354330,Red Sparrow Summoner,
81380218,Chorus of Sanctuary,
81383947,White Magician Pikeru,
81384993,Malefic Divide,Malefic
81385346,Stamping Destruction,
81386177,Bottom Dweller,
81418467,Primite Imperial Dragon,Primite
81426505,Six Strike - Triple Impact,Six Samurai
81434470,Thousand-Eyes Jellyfish,
81439173,Foolish Burial,
81443745,Sealing Ceremony of Suiton,
81470373,Blackwing - Simoon the Poison Wind,Blackwing
81471108,ZW - Tornado Bringer,Utopia
81476402,Wicked Serpent Night Dragon,
81480461,Barrel Dragon,
81481818,Patchwork Fluffal,Fluffal
81489939,Stygian Dirge,
81492226,Ancient Jar,
81497285,Lady Labrynth of the Silver Castle,Labrynth
81510157,Soul Taker,
81519836,Vernusylph of the Misting Seedlings,Vernusylph
81522098,Mimighoul Dragon,Mimighoul
81524756,Crusadia Maximus,Crusadia
81524977,Seed Cannon,
81549048,Ryu-Ge Rivalry,Ryu-Ge
81555617,Ad Libitum of Despia,Despia
81558967,Valkyrie Vierte,Valkyrie
81560239,Mitsurugi Ritual,Mitsurugi
81563416,Fairy of the Fountain,Recolored counterpart
81566151,Elemental HERO Flare Neos,Elemental HERO
81570454,Infernoble Knight - Roland,Noble Knight
81571633,D/D Proud Ogre,D/D
81587028,Box of Friends,
81599449,Chemicritter Carbo Crab,Chemicritter
81601517,Gemini Counter,
81612598,Metalfoes Adamante,Metalfoes
81613061,War Rock Medium,War Rock
81615450,Reptilianne Ramifications,Reptilianne
81616639,Zombina,
81618817,Lord of Zemia,
81650695,Power Patron DoomZ,DoomZ
81661951,Dragunity Militum,Dragunity
81665333,Sound the Retreat!,
81670445,Time Thief Hack,Time Thief
81674782,Dimensional Fissure,
81677154,Mementotlan Tatsunootoshigo,Memento
81684048,Pumpking the King of Grave Ghosts,Call of the Haunted
81686058,Ill Witch,Recolored counterpart
81696879,Centur-Ion Chimerea,Centur-Ion
81743801,Mighty Dino King Rex,
81752019,Flower Cardian Pine,Flower Cardian
81755371,Dark Effigy,
81756619,Succumbing-Song Morganite,Morganite
81756897,Zera Ritual,
81759748,Dark Spider,
81767888,Branded Sword,Branded
81769387,Appliancer Propelion,Appliancer
81777047,Luminous Spark,
81782101,Reptia Egg,
81782376,Dig of Destiny,
81788994,Curse of the Shadow Prison,Shaddoll
81791932,Snake Whistle,
81794107,R.B. Lambda Cannon,R.B.
81810441,Stellarknight Alpha,Stellarknight
81816475,Overlay Eater,
81820689,The Inexperienced Spy,
81823360,Megalosmasher X,
81825063,General Wayne of the Ice Barrier,Ice Barrier
81843628,Needle Worm,Worm
81846453,Martial Metal Marcher,
81846636,Gem-Knight Lazuli,Gem-
81863068,Hiro's Shadow Scout,
81866673,Destiny HERO - Dasher,Destiny HERO
81873903,Evoltile Westlo,Evolsaur
81878201,Abyss-sting Triaina,Abyss-
81881839,Double Exposure,
81896370,Swift Birdman Joe,
81896771,Wattpheasant,Watt
81907872,Ghostrick Specter,Ghostrick
81913510,NEX,Neo-Spacian
81914447,Noh-P.U.N.K. Ogre Dance,P.U.N.K.
81916745,Lycoris Lilyreaper,
81919143,Brain Crusher,
81927732,Raidraptor - Revolution Falcon,Raidraptor
81933259,Beastly Mirror Ritual,
81945676,Mementotlan Mace,Memento
81945678,Joker's Wild,Knight
81951640,Unauthorized Bootup Device,Machina
81954378,Reaper Scythe - Dreadscythe,Guardian
81962318,Dragunity Tribus,Dragunity
81974607,Cipher Wing,Cipher
81977953,Desert Twister,
81978611,Xyz Entrust,Xyz
81983656,Blackwing Tamer - Obsidian Hawk Joe,Blackwing
81985784,Des Feral Imp,
81992475,"Barbar, Malebranche of the Burning Abyss",Burning Abyss
81994591,Diamond Core of Koa'ki Meiru,Koa'ki Meiru
81997228,Prank-Kids Battle Butler,Prank-Kids
82003859,Toll,
82005435,Lady Ninja Yae,Ninja
82012319,Scrap Golem,Scrap
82016179,Sylvan Charity,Sylvan
82035781,Twinheaded Beast,
82041999,Joruri-P.U.N.K. Madame Spider,P.U.N.K.
82044280,Clear Wing Synchro Dragon,Clear Wing
82045034,Thunder Dragons' Hundred Thunders,Thunder Dragon
82050203,Dotedotengu,
82052602,Gagagaback,Gagaga
82065276,Oscillo Hero,
82085295,Impcantation Penciplume,Impcantation
82085619,Shining Friendship,
82090807,Fallen of Argyros,
82099401,Crystal Seer,
82103466,Divine Serpent Geh,
82105704,Purrely Happy Memory,Purrely
82108372,Mudora,
82112494,Superheavy Samurai Prodigy Wakaushi,Superheavy Samurai
82112775,D.D.M. - Different Dimension Master,D.D.
82114013,Sea Dragoons of Draconia,Draconia
82116191,Gigantic Cephalotus,
82119326,Tales of Fairy Tail,Fairy Tail
82128978,Libromancer Magigirl,Libromancer
