banlist_id,card_id,card_name,status
65,10389142,Number 42: Galaxy Tomahawk,Forbidden
65,11110587,That Grass Looks Greener,Forbidden
65,12958919,Phantom Skyblaster,Limited
65,13035077,Dragonic Diagram,Limited
65,14532163,Lightning Storm,Semi-Limited
65,14536035,Dark Grepher,Limited
65,15291624,Thunder Dragon Colossus,Limited
65,15341821,Dandylion,Forbidden
65,15854426,Divine Wind of Mist Valley,Limited
65,17330916,Performapal Monkeyboard,Limited
65,17375316,Confiscation,Forbidden
65,17412721,Elder Entity Norden,Forbidden
65,18144507,Harpie's Feather Duster,Limited
65,19613556,Heavy Storm,Forbidden
65,20292186,Artifact Scythe,Forbidden
65,20663556,Substitoad,Limited
65,21347668,Purrely Sleepy Memory,Semi-Limited
65,21377582,"Master Peace, the True Dracoslaying King",Forbidden
65,22593417,Topologic Gumblar Dragon,Forbidden
65,23002292,Red Reboot,Forbidden
65,23434538,"Maxx ""C""",Forbidden
65,23516703,Summon Limit,Forbidden
65,23557835,Dimension Fusion,Forbidden
65,23558733,Phoenixian Cluster Amaryllis,Forbidden
65,24094258,Heavymetalfoes Electrumite,Forbidden
65,24207889,There Can Be Only One,Limited
65,24224830,Called by the Grave,Limited
65,24940422,Sekka's Light,Limited
65,25725326,Prank-Kids Meow-Meow-Mu,Forbidden
65,25862681,Ancient Fairy Dragon,Limited
65,25926710,Kelbek the Ancient Vanguard,Forbidden
65,26118970,Red Rose Dragon,Limited
65,26400609,"Tidal, Dragon Ruler of Waterfalls",Limited
65,27174286,Return from the Different Dimension,Forbidden
65,27381364,Spright Elf,Forbidden
65,27548199,Borreload Savage Dragon,Forbidden
65,27552504,"Beatrice, Lady of the Eternal",Limited
65,27970830,Gateway of the Six,Limited
65,28566710,Last Turn,Forbidden
65,28985331,Armageddon Knight,Semi-Limited
65,31178212,Majespecter Unicorn - Kirin,Limited
65,32723153,Magical Explosion,Limited
65,32807846,Reinforcement of the Army,Limited
65,33396948,Exodia the Forbidden One,Limited
65,33508719,Morphing Jar,Limited
65,33782437,One Day of Peace,Limited
65,33854624,Bystial Magnamhut,Limited
65,33918636,Superheavy Samurai Scarecrow,Forbidden
65,34086406,Lavalval Chain,Forbidden
65,34124316,Cyber Jar,Limited
65,34206604,Magical Scientist,Forbidden
65,34906152,Mass Driver,Forbidden
65,34945480,Outer Entity Azathot,Forbidden
65,35059553,Kaiser Colosseum,Forbidden
65,35316708,Time Seal,Limited
65,36521307,Mathmech Circular,Forbidden
65,37961969,Tearlaments Havnis,Limited
65,38572779,Miscellaneousaurus,Limited
65,38814750,PSY-Framegear Gamma,Limited
65,39064822,Knightmare Goblin,Forbidden
65,39512984,Gem-Knight Master Diamond,Limited
65,40177746,Eva,Forbidden
65,41165831,Unchained Soul of Sharvara,Limited
65,41482598,Mirage of Nightmare,Forbidden
65,41999284,Linkuriboh,Forbidden
65,42703248,Giant Trunade,Forbidden
65,42829885,The Forceful Sentry,Forbidden
65,43040603,Monster Gate,Limited
65,43262273,Appointer of the Red Lotus,Forbidden
65,43387895,Supreme King Dragon Starving Venom,Forbidden
65,43694650,Danger!? Jackalope?,Limited
65,44097050,Mecha Phantom Beast Auroradon,Forbidden
65,44519536,Left Leg of the Forbidden One,Limited
65,44763025,Delinquent Duo,Forbidden
65,44910027,Victory Dragon,Forbidden
65,45986603,Snatch Steal,Limited
65,46060017,Zoodiac Barrage,Forbidden
65,46411259,Metamorphosis,Forbidden
65,48626373,Kashtira Arise-Heart,Forbidden
65,48905153,Zoodiac Drident,Forbidden
65,50588353,Crystron Halqifibrax,Forbidden
65,51858306,Eclipse Wyvern,Forbidden
65,52340444,Sky Striker Mecha - Hornet Drones,Limited
65,52653092,Number S0: Utopic ZEXAL,Forbidden
65,53334471,Gozen Match,Limited
65,53804307,"Blaster, Dragon Ruler of Infernos",Limited
65,54447022,Soul Charge,Forbidden
65,54719828,Number 16: Shock Master,Forbidden
65,55144522,Pot of Greed,Forbidden
65,55584558,Purrely Delicious Memory,Semi-Limited
65,55623480,Fairy Tail - Snow,Forbidden
65,57421866,Level Eater,Forbidden
65,57585212,Self-Destruct Button,Forbidden
65,57953380,Card of Safe Return,Forbidden
65,58577036,Reasoning,Limited
65,58820923,Number 95: Galaxy-Eyes Dark Matter Dragon,Forbidden
65,58921041,Anti-Spell Fragrance,Limited
65,59537380,Guardragon Agarpain,Forbidden
65,59750328,Card of Demise,Limited
65,59934749,"Isolde, Two Tales of the Noble Knights",Forbidden
65,60682203,Cold Wave,Forbidden
65,61665245,Summon Sorceress,Forbidden
65,61740673,Imperial Order,Forbidden
65,61901281,Black Dragon Collapserpent,Limited
65,62320425,Agido the Ancient Sentinel,Forbidden
65,63101919,Tempest Magician,Forbidden
65,63504681,Number 86: Heroic Champion - Rhongomyniad,Forbidden
65,63542003,Keldo the Sacred Protector,Limited
65,63789924,Smoke Grenade of the Thief,Forbidden
65,64697231,Trap Dustshoot,Forbidden
65,65536818,"Denglong, First of the Yang Zing",Limited
65,65563871,Sunvine Healer,Limited
65,65734501,Rescue-ACE Air Lifter,Limited
65,66957584,Infernity Launcher,Limited
65,67441435,Glow-Up Bulb,Forbidden
65,67616300,Chicken Game,Limited
65,69015963,Cyber-Stein,Forbidden
65,69243953,Butterfly Dagger - Elma,Forbidden
65,70369116,Predaplant Verte Anaconda,Forbidden
65,70828912,Premature Burial,Forbidden
65,70903634,Right Arm of the Forbidden One,Limited
65,71344451,Slash Draw,Limited
65,71650854,Magical Mid-Breaker Field,Limited
65,72330894,"Simorgh, Bird of Sovereignty",Forbidden
65,72892473,Card Destruction,Limited
65,73356503,Barrier Statue of the Stormwinds,Forbidden
65,73468603,Set Rotation,Limited
65,73539069,Striker Dragon,Limited
65,73628505,Terraforming,Limited
65,74078255,Tearlaments Merrli,Limited
65,74191942,Painful Choice,Forbidden
65,74586817,PSY-Framelord Omega,Limited
65,75500286,Gold Sarcophagus,Limited
65,75732622,Grinder Golem,Forbidden
65,76375976,Mystic Mine,Forbidden
65,76794549,Astrograph Sorcerer,Limited
65,78706415,Fiber Jar,Forbidden
65,78872731,Zoodiac Ratpier,Limited
65,79571449,Graceful Charity,Forbidden
65,80604092,Ultimate Offering,Forbidden
65,81122844,Wind-Up Carrier Zenmaity,Forbidden
65,81439173,Foolish Burial,Limited
65,82385847,Dinowrestler Pankratops,Semi-Limited
65,83152482,Union Carrier,Forbidden
65,83190280,Lunalight Tiger,Limited
65,83764719,Monster Reborn,Limited
65,84815190,Baronne de Fleur,Forbidden
65,85115440,Zoodiac Broadbull,Forbidden
65,85243784,Linkross,Forbidden
65,85602018,Last Will,Forbidden
65,86148577,Guardragon Elpy,Forbidden
65,88071625,The Tyrant Neptune,Forbidden
65,88581108,True King of All Calamities,Forbidden
65,89399912,"Tempest, Dragon Ruler of Storms",Limited
65,90411554,"Redox, Dragon Ruler of Boulders",Limited
65,90846359,Rivalry of Warlords,Limited
65,90953320,T.G. Hyper Librarian,Limited
65,91258852,SPYRAL Master Plan,Forbidden
65,91623717,Chain Strike,Limited
65,92107604,Runick Fountain,Semi-Limited
65,92731385,Tearlaments Kitkallos,Forbidden
65,93016201,Royal Oppression,Forbidden
65,93369354,Fishborg Blaster,Forbidden
65,93896655,Sunavalon Dryas,Limited
65,93946239,Into the Void,Limited
65,94677445,Ib the World Chalice Justiciar,Limited
65,94689206,Block Dragon,Forbidden
65,95308449,Final Countdown,Limited
65,95474755,Number 89: Diablosis the Mind Hacker,Forbidden
65,96782886,Mind Master,Forbidden
65,98095162,"Curious, the Lightsworn Dominion",Forbidden
65,99234526,White Dragon Wyverburster,Limited
65,99266988,Chaos Space,Limited
65,99745551,Danger!? Tsuchinoko?,Limited
65,99937011,Mudora the Sword Oracle,Limited
66,572850,Tearlaments Scheiren,Limited
66,581014,Daigusto Emeral,Limited
66,1041278,Branded Expulsion,Forbidden
66,1357146,Ronintoadin,Forbidden
66,1845204,Instant Fusion,Limited
66,2295440,One for One,Limited
66,3040496,"Chaos Ruler, the Chaotic Magical Dragon",Forbidden
66,3280747,Sixth Sense,Forbidden
66,3679218,Knightmare Mermaid,Forbidden
66,3734202,Naturia Sacred Tree,Limited
66,4031928,Change of Heart,Limited
66,4280258,"Apollousa, Bow of the Goddess",Forbidden
66,4423206,M-X-Saber Invoker,Forbidden
66,5851097,Vanity's Emptiness,Forbidden
66,6728559,Archnemeses Protos,Limited
66,7394770,Brilliant Fusion,Forbidden
66,7902349,Left Arm of the Forbidden One,Limited
66,8124921,Right Leg of the Forbidden One,Limited
66,8903700,Djinn Releaser of Rituals,Forbidden
66,9674034,Snake-Eye Ash,Limited
66,9929398,Blackwing - Gofu the Vague Shadow,Forbidden
66,10389142,Number 42: Galaxy Tomahawk,Forbidden
66,11110587,That Grass Looks Greener,Limited
66,12958919,Phantom Skyblaster,Limited
66,13035077,Dragonic Diagram,Limited
66,14532163,Lightning Storm,Semi-Limited
66,14536035,Dark Grepher,Limited
66,15291624,Thunder Dragon Colossus,Semi-Limited
66,15341821,Dandylion,Forbidden
66,15854426,Divine Wind of Mist Valley,Limited
66,17330916,Performapal Monkeyboard,Limited
66,17375316,Confiscation,Forbidden
66,17412721,Elder Entity Norden,Forbidden
66,18144507,Harpie's Feather Duster,Limited
66,19613556,Heavy Storm,Forbidden
66,20292186,Artifact Scythe,Forbidden
66,20663556,Substitoad,Limited
66,21347668,Purrely Sleepy Memory,Semi-Limited
66,21377582,"Master Peace, the True Dracoslaying King",Forbidden
66,22593417,Topologic Gumblar Dragon,Forbidden
66,23002292,Red Reboot,Forbidden
66,23434538,"Maxx ""C""",Forbidden
66,23516703,Summon Limit,Forbidden
66,23557835,Dimension Fusion,Forbidden
66,23558733,Phoenixian Cluster Amaryllis,Forbidden
66,24094258,Heavymetalfoes Electrumite,Forbidden
66,24207889,There Can Be Only One,Limited
66,24224830,Called by the Grave,Limited
66,24940422,Sekka's Light,Limited
66,25725326,Prank-Kids Meow-Meow-Mu,Forbidden
66,25926710,Kelbek the Ancient Vanguard,Forbidden
66,26400609,"Tidal, Dragon Ruler of Waterfalls",Semi-Limited
66,27174286,Return from the Different Dimension,Forbidden
66,27381364,Spright Elf,Forbidden
66,27548199,Borreload Savage Dragon,Forbidden
66,27552504,"Beatrice, Lady of the Eternal",Forbidden
66,27970830,Gateway of the Six,Limited
66,28566710,Last Turn,Forbidden
66,30336082,Sangen Summoning,Limited
66,32723153,Magical Explosion,Limited
66,32807846,Reinforcement of the Army,Limited
66,33396948,Exodia the Forbidden One,Limited
66,33508719,Morphing Jar,Limited
66,33782437,One Day of Peace,Limited
66,33854624,Bystial Magnamhut,Limited
66,33918636,Superheavy Samurai Scarecrow,Forbidden
66,34086406,Lavalval Chain,Forbidden
66,34124316,Cyber Jar,Limited
66,34206604,Magical Scientist,Forbidden
66,34906152,Mass Driver,Forbidden
66,34945480,Outer Entity Azathot,Forbidden
66,35059553,Kaiser Colosseum,Forbidden
66,36521307,Mathmech Circular,Forbidden
66,37961969,Tearlaments Havnis,Limited
66,38572779,Miscellaneousaurus,Limited
66,38814750,PSY-Framegear Gamma,Limited
66,39064822,Knightmare Goblin,Forbidden
66,39512984,Gem-Knight Master Diamond,Limited
66,40177746,Eva,Limited
66,41165831,Unchained Soul of Sharvara,Limited
66,41482598,Mirage of Nightmare,Forbidden
66,41999284,Linkuriboh,Forbidden
66,42703248,Giant Trunade,Forbidden
66,42829885,The Forceful Sentry,Forbidden
66,43040603,Monster Gate,Limited
66,43262273,Appointer of the Red Lotus,Forbidden
66,43387895,Supreme King Dragon Starving Venom,Forbidden
66,43694650,Danger!? Jackalope?,Limited
66,44097050,Mecha Phantom Beast Auroradon,Forbidden
66,44362883,Branded Fusion,Limited
66,44519536,Left Leg of the Forbidden One,Limited
66,44763025,Delinquent Duo,Forbidden
66,44910027,Victory Dragon,Forbidden
66,45986603,Snatch Steal,Limited
66,46060017,Zoodiac Barrage,Forbidden
66,46411259,Metamorphosis,Forbidden
66,46640168,Fiendsmith's Lacrima,Forbidden
66,48626373,Kashtira Arise-Heart,Forbidden
66,48905153,Zoodiac Drident,Forbidden
66,50588353,Crystron Halqifibrax,Forbidden
66,51858306,Eclipse Wyvern,Forbidden
66,52340444,Sky Striker Mecha - Hornet Drones,Limited
66,52653092,Number S0: Utopic ZEXAL,Forbidden
66,53334471,Gozen Match,Limited
66,53804307,"Blaster, Dragon Ruler of Infernos",Semi-Limited
66,54447022,Soul Charge,Forbidden
66,54719828,Number 16: Shock Master,Forbidden
66,55144522,Pot of Greed,Forbidden
66,55584558,Purrely Delicious Memory,Semi-Limited
66,55623480,Fairy Tail - Snow,Forbidden
66,57421866,Level Eater,Forbidden
66,57585212,Self-Destruct Button,Forbidden
66,57953380,Card of Safe Return,Forbidden
66,58577036,Reasoning,Limited
66,58820923,Number 95: Galaxy-Eyes Dark Matter Dragon,Forbidden
66,58921041,Anti-Spell Fragrance,Limited
66,59537380,Guardragon Agarpain,Forbidden
66,59750328,Card of Demise,Limited
66,59934749,"Isolde, Two Tales of the Noble Knights",Forbidden
66,60682203,Cold Wave,Forbidden
66,61665245,Summon Sorceress,Forbidden
66,61740673,Imperial Order,Forbidden
66,61901281,Black Dragon Collapserpent,Limited
66,62242678,Hot Red Dragon Archfiend King Calamity,Forbidden
66,62320425,Agido the Ancient Sentinel,Forbidden
66,63101919,Tempest Magician,Forbidden
66,63504681,Number 86: Heroic Champion - Rhongomyniad,Forbidden
66,63542003,Keldo the Sacred Protector,Limited
66,63789924,Smoke Grenade of the Thief,Forbidden
66,64697231,Trap Dustshoot,Forbidden
66,65563871,Sunvine Healer,Limited
66,65734501,Rescue-ACE Air Lifter,Limited
66,66957584,Infernity Launcher,Limited
66,67441435,Glow-Up Bulb,Forbidden
66,67616300,Chicken Game,Limited
66,69015963,Cyber-Stein,Forbidden
66,69170557,Number C40: Gimmick Puppet of Dark Strings,Limited
66,69243953,Butterfly Dagger - Elma,Forbidden
66,70369116,Predaplant Verte Anaconda,Forbidden
66,70828912,Premature Burial,Forbidden
66,70903634,Right Arm of the Forbidden One,Limited
66,71344451,Slash Draw,Limited
66,71650854,Magical Mid-Breaker Field,Limited
66,72330894,"Simorgh, Bird of Sovereignty",Forbidden
66,72892473,Card Destruction,Limited
66,73356503,Barrier Statue of the Stormwinds,Forbidden
66,73468603,Set Rotation,Limited
66,73539069,Striker Dragon,Limited
66,73628505,Terraforming,Limited
66,74078255,Tearlaments Merrli,Limited
66,74191942,Painful Choice,Forbidden
66,74586817,PSY-Framelord Omega,Limited
66,75433814,Number 40: Gimmick Puppet of Strings,Limited
66,75500286,Gold Sarcophagus,Limited
66,75732622,Grinder Golem,Forbidden
66,76375976,Mystic Mine,Forbidden
66,76794549,Astrograph Sorcerer,Limited
66,78706415,Fiber Jar,Forbidden
66,78872731,Zoodiac Ratpier,Limited
66,79571449,Graceful Charity,Forbidden
66,80312545,Opening of the Spirit Gates,Limited
66,80604092,Ultimate Offering,Forbidden
66,81122844,Wind-Up Carrier Zenmaity,Forbidden
66,81439173,Foolish Burial,Limited
66,82385847,Dinowrestler Pankratops,Semi-Limited
66,82732705,Skill Drain,Limited
66,83152482,Union Carrier,Forbidden
66,83190280,Lunalight Tiger,Semi-Limited
66,83764719,Monster Reborn,Limited
66,84211599,Pot of Prosperity,Limited
66,84815190,Baronne de Fleur,Forbidden
66,85115440,Zoodiac Broadbull,Forbidden
66,85243784,Linkross,Forbidden
66,85602018,Last Will,Forbidden
66,86148577,Guardragon Elpy,Forbidden
66,88071625,The Tyrant Neptune,Forbidden
66,88581108,True King of All Calamities,Forbidden
66,89399912,"Tempest, Dragon Ruler of Storms",Semi-Limited
66,90241276,Snake-Eyes Poplar,Limited
66,90411554,"Redox, Dragon Ruler of Boulders",Semi-Limited
66,90846359,Rivalry of Warlords,Limited
66,90953320,T.G. Hyper Librarian,Limited
66,91258852,SPYRAL Master Plan,Forbidden
66,91623717,Chain Strike,Limited
66,92107604,Runick Fountain,Semi-Limited
66,92731385,Tearlaments Kitkallos,Forbidden
66,93016201,Royal Oppression,Forbidden
66,93369354,Fishborg Blaster,Forbidden
66,93896655,Sunavalon Dryas,Limited
66,93946239,Into the Void,Limited
66,94677445,Ib the World Chalice Justiciar,Semi-Limited
66,94689206,Block Dragon,Forbidden
66,95308449,Final Countdown,Limited
66,95474755,Number 89: Diablosis the Mind Hacker,Forbidden
66,96782886,Mind Master,Forbidden
66,98095162,"Curious, the Lightsworn Dominion",Forbidden
66,99234526,White Dragon Wyverburster,Limited
66,99266988,Chaos Space,Limited
66,99745551,Danger!? Tsuchinoko?,Limited
66,99937011,Mudora the Sword Oracle,Limited
67,572850,Tearlaments Scheiren,Limited
67,581014,Daigusto Emeral,Limited
67,1041278,Branded Expulsion,Forbidden
67,1357146,Ronintoadin,Forbidden
67,1845204,Instant Fusion,Limited
67,2295440,One for One,Limited
67,3040496,"Chaos Ruler, the Chaotic Magical Dragon",Forbidden
67,3280747,Sixth Sense,Forbidden
67,3679218,Knightmare Mermaid,Forbidden
67,3734202,Naturia Sacred Tree,Limited
67,4031928,Change of Heart,Limited
67,4280258,"Apollousa, Bow of the Goddess",Forbidden
67,4423206,M-X-Saber Invoker,Forbidden
67,5851097,Vanity's Emptiness,Forbidden
67,6728559,Archnemeses Protos,Limited
67,7394770,Brilliant Fusion,Forbidden
67,7902349,Left Arm of the Forbidden One,Limited
67,8124921,Right Leg of the Forbidden One,Limited
67,8903700,Djinn Releaser of Rituals,Forbidden
67,9674034,Snake-Eye Ash,Limited
67,9929398,Blackwing - Gofu the Vague Shadow,Forbidden
67,10389142,Number 42: Galaxy Tomahawk,Forbidden
67,11110587,That Grass Looks Greener,Limited
67,12958919,Phantom Skyblaster,Limited
67,13035077,Dragonic Diagram,Limited
67,14532163,Lightning Storm,Semi-Limited
67,14536035,Dark Grepher,Limited
67,15341821,Dandylion,Forbidden
67,15854426,Divine Wind of Mist Valley,Limited
67,17330916,Performapal Monkeyboard,Semi-Limited
67,17375316,Confiscation,Forbidden
67,17412721,Elder Entity Norden,Forbidden
67,18144507,Harpie's Feather Duster,Limited
67,19613556,Heavy Storm,Forbidden
67,20292186,Artifact Scythe,Forbidden
67,20663556,Substitoad,Limited
67,21347668,Purrely Sleepy Memory,Semi-Limited
67,21377582,"Master Peace, the True Dracoslaying King",Forbidden
67,22593417,Topologic Gumblar Dragon,Forbidden
67,23002292,Red Reboot,Forbidden
67,23434538,"Maxx ""C""",Forbidden
67,23516703,Summon Limit,Forbidden
67,23557835,Dimension Fusion,Forbidden
67,23558733,Phoenixian Cluster Amaryllis,Forbidden
67,24094258,Heavymetalfoes Electrumite,Forbidden
67,24207889,There Can Be Only One,Limited
67,24224830,Called by the Grave,Limited
67,24940422,Sekka's Light,Limited
67,25725326,Prank-Kids Meow-Meow-Mu,Forbidden
67,25926710,Kelbek the Ancient Vanguard,Forbidden
67,27174286,Return from the Different Dimension,Forbidden
67,27381364,Spright Elf,Forbidden
67,27548199,Borreload Savage Dragon,Forbidden
67,27552504,"Beatrice, Lady of the Eternal",Forbidden
67,27970830,Gateway of the Six,Limited
67,28566710,Last Turn,Forbidden
67,30336082,Sangen Summoning,Limited
67,32723153,Magical Explosion,Limited
67,32807846,Reinforcement of the Army,Limited
67,33396948,Exodia the Forbidden One,Limited
67,33508719,Morphing Jar,Limited
67,33782437,One Day of Peace,Limited
67,33854624,Bystial Magnamhut,Limited
67,33918636,Superheavy Samurai Scarecrow,Forbidden
67,34086406,Lavalval Chain,Forbidden
67,34124316,Cyber Jar,Semi-Limited
67,34206604,Magical Scientist,Forbidden
67,34906152,Mass Driver,Forbidden
67,34945480,Outer Entity Azathot,Forbidden
67,35059553,Kaiser Colosseum,Forbidden
67,36521307,Mathmech Circular,Forbidden
67,37961969,Tearlaments Havnis,Limited
67,38572779,Miscellaneousaurus,Limited
67,38814750,PSY-Framegear Gamma,Limited
67,39064822,Knightmare Goblin,Forbidden
67,39512984,Gem-Knight Master Diamond,Limited
67,40177746,Eva,Semi-Limited
67,41165831,Unchained Soul of Sharvara,Limited
67,41482598,Mirage of Nightmare,Forbidden
67,41855169,Jowgen the Spiritualist,Forbidden
67,41999284,Linkuriboh,Forbidden
67,42703248,Giant Trunade,Forbidden
67,42829885,The Forceful Sentry,Forbidden
67,43040603,Monster Gate,Limited
67,43262273,Appointer of the Red Lotus,Forbidden
